adr=01050000	dat=000016ec00001d5d	sel=11	we=1
adr=01050000	dat=000016ec00001d5d	sel=11	we=1
adr=01050008	dat=0000145b000015b6	sel=11	we=1
adr=01050008	dat=0000145b000015b6	sel=11	we=1
adr=01050010	dat=000019fe00001544	sel=11	we=1
adr=01050010	dat=000019fe00001544	sel=11	we=1
adr=01050018	dat=000015f700001896	sel=11	we=1
adr=01050018	dat=000015f700001896	sel=11	we=1
adr=01050020	dat=00001a5b00001046	sel=11	we=1
adr=01050020	dat=00001a5b00001046	sel=11	we=1
adr=01050028	dat=000010a700001317	sel=11	we=1
adr=01050028	dat=000010a700001317	sel=11	we=1
adr=01050030	dat=0000072700000f7c	sel=11	we=1
adr=01050030	dat=0000072700000f7c	sel=11	we=1
adr=01050038	dat=00000e7e00000abd	sel=11	we=1
adr=01050038	dat=00000e7e00000abd	sel=11	we=1
adr=01050040	dat=00000efc00001435	sel=11	we=1
adr=01050040	dat=00000efc00001435	sel=11	we=1
adr=01050048	dat=00000fb500000b7a	sel=11	we=1
adr=01050048	dat=00000fb500000b7a	sel=11	we=1
adr=01050050	dat=0000197500001ae6	sel=11	we=1
adr=01050050	dat=0000197500001ae6	sel=11	we=1
adr=01050058	dat=000015a000001520	sel=11	we=1
adr=01050058	dat=000015a000001520	sel=11	we=1
adr=01050060	dat=000016e60000112f	sel=11	we=1
adr=01050060	dat=000016e60000112f	sel=11	we=1
adr=01050068	dat=0000118b00001c7b	sel=11	we=1
adr=01050068	dat=0000118b00001c7b	sel=11	we=1
adr=01050070	dat=0000124800001522	sel=11	we=1
adr=01050070	dat=0000124800001522	sel=11	we=1
adr=01050078	dat=0000158000001f6d	sel=11	we=1
adr=01050078	dat=0000158000001f6d	sel=11	we=1
adr=01050080	dat=0000188900001605	sel=11	we=1
adr=01050080	dat=0000188900001605	sel=11	we=1
adr=01050088	dat=0000153b000010b6	sel=11	we=1
adr=01050088	dat=0000153b000010b6	sel=11	we=1
adr=01050090	dat=0000141a00001932	sel=11	we=1
adr=01050090	dat=0000141a00001932	sel=11	we=1
adr=01050098	dat=0000131100000e5d	sel=11	we=1
adr=01050098	dat=0000131100000e5d	sel=11	we=1
adr=010500a0	dat=00001ba00000218d	sel=11	we=1
adr=010500a0	dat=00001ba00000218d	sel=11	we=1
adr=010500a8	dat=000018c900001b6d	sel=11	we=1
adr=010500a8	dat=000018c900001b6d	sel=11	we=1
adr=010500b0	dat=00001e4c0000124d	sel=11	we=1
adr=010500b0	dat=00001e4c0000124d	sel=11	we=1
adr=010500b8	dat=00001cbf00001b41	sel=11	we=1
adr=010500b8	dat=00001cbf00001b41	sel=11	we=1
adr=010500c0	dat=000013bf00001018	sel=11	we=1
adr=010500c0	dat=000013bf00001018	sel=11	we=1
adr=010500c8	dat=0000169300001af9	sel=11	we=1
adr=010500c8	dat=0000169300001af9	sel=11	we=1
adr=010500d0	dat=00000d7f000012f2	sel=11	we=1
adr=010500d0	dat=00000d7f000012f2	sel=11	we=1
adr=010500d8	dat=000017b1000013ac	sel=11	we=1
adr=010500d8	dat=000017b1000013ac	sel=11	we=1
adr=010500e0	dat=000018a400001758	sel=11	we=1
adr=010500e0	dat=000018a400001758	sel=11	we=1
adr=010500e8	dat=0000143e00000e32	sel=11	we=1
adr=010500e8	dat=0000143e00000e32	sel=11	we=1
adr=010500f0	dat=00000fb5000018c9	sel=11	we=1
adr=010500f0	dat=00000fb5000018c9	sel=11	we=1
adr=010500f8	dat=0000140f0000133f	sel=11	we=1
adr=010500f8	dat=0000140f0000133f	sel=11	we=1
adr=01050100	dat=0000127a00000eb8	sel=11	we=1
adr=01050100	dat=0000127a00000eb8	sel=11	we=1
adr=01050108	dat=00000f51000015bb	sel=11	we=1
adr=01050108	dat=00000f51000015bb	sel=11	we=1
adr=01050110	dat=0000109a00000d07	sel=11	we=1
adr=01050110	dat=0000109a00000d07	sel=11	we=1
adr=01050118	dat=000016fb00001e0c	sel=11	we=1
adr=01050118	dat=000016fb00001e0c	sel=11	we=1
adr=01050120	dat=000014e8000017d6	sel=11	we=1
adr=01050120	dat=000014e8000017d6	sel=11	we=1
adr=01050128	dat=0000194500001198	sel=11	we=1
adr=01050128	dat=0000194500001198	sel=11	we=1
adr=01050130	dat=0000148900001c52	sel=11	we=1
adr=01050130	dat=0000148900001c52	sel=11	we=1
adr=01050138	dat=00001885000012a2	sel=11	we=1
adr=01050138	dat=00001885000012a2	sel=11	we=1
adr=01050140	dat=000011fd00001a17	sel=11	we=1
adr=01050140	dat=000011fd00001a17	sel=11	we=1
adr=01050148	dat=0000120300001459	sel=11	we=1
adr=01050148	dat=0000120300001459	sel=11	we=1
adr=01050150	dat=0000154400000f9e	sel=11	we=1
adr=01050150	dat=0000154400000f9e	sel=11	we=1
adr=01050158	dat=000012c80000163f	sel=11	we=1
adr=01050158	dat=000012c80000163f	sel=11	we=1
adr=01050160	dat=000013f400000c76	sel=11	we=1
adr=01050160	dat=000013f400000c76	sel=11	we=1
adr=01050168	dat=0000159900001ddc	sel=11	we=1
adr=01050168	dat=0000159900001ddc	sel=11	we=1
adr=01050170	dat=000010bd00001831	sel=11	we=1
adr=01050170	dat=000010bd00001831	sel=11	we=1
adr=01050178	dat=0000158a0000101f	sel=11	we=1
adr=01050178	dat=0000158a0000101f	sel=11	we=1
adr=01050180	dat=0000148300001c83	sel=11	we=1
adr=01050180	dat=0000148300001c83	sel=11	we=1
adr=01050188	dat=0000171f00000f47	sel=11	we=1
adr=01050188	dat=0000171f00000f47	sel=11	we=1
